32	24	1.7143	0	132
24	32	3.09024	0	132
33	24	3.86645	0	264
25	32	7.23698	0	264
40	16	8.09077	0	398
16	40	9.02715	0	398
34	24	16.4479	0	530
26	32	19.8185	0	530
41	16	9.73179	0	664
17	40	12.7167	0	664
33	24	3.86645	391	796
27	32	21.8989	0	796
48	8	14.7469	0	932
8	48	15.2746	0	932
35	24	18.5284	0	1064
24	32	3.09024	819	1064
26	32	19.8185	542	1196
40	16	8.09077	21	1198
33	24	3.86645	983	1330
18	40	25.0952	0	1330
28	32	23.0262	0	1462
42	16	22.1103	0	1464
36	24	19.6557	0	1596
9	48	18.3192	0	1598
26	32	19.8185	1214	1730
49	8	15.6479	0	1732
34	24	16.4479	1424	1864
17	40	12.7167	1226	1864
24	32	3.09024	1620	1996
41	16	9.73179	414	1998
27	32	21.8989	1121	2128
35	24	18.5284	585	2130
0	56	21.9759	0	2266
56	0	21.8519	0	2268
24	32	3.09024	1670	2398
34	24	16.4479	1482	2400
26	32	19.8185	1367	2530
43	16	24.1725	0	2534
19	40	27.1574	0	2664
37	24	19.8885	0	2666
29	32	23.259	0	2796
48	8	14.7469	1060	2802
8	48	15.2746	85	2932
35	24	18.5284	805	2934
27	32	21.8989	1203	3064
41	16	9.73179	805	3068
17	40	12.7167	1717	3198
36	24	19.6557	356	3200
24	32	3.09024	3131	3330
50	8	19.2498	0	3336
25	32	7.23698	3053	3462
35	24	18.5284	1520	3468
10	48	21.9211	0	3598
40	16	8.09077	3092	3602
24	32	3.09024	3559	3730
38	24	10.8676	0	3734
28	32	23.0262	453	3862
42	16	22.1103	361	3868
20	40	28.3433	0	3996
33	24	3.86645	3590	4000
24	32	3.09024	3834	4128
57	0	22.7911	0	4138
25	32	7.23698	3456	4260
32	24	1.7143	3900	4270
1	56	25.1604	0	4398
37	24	19.8885	10	4402
26	32	19.8185	3816	4530
40	16	8.09077	3271	4536
17	40	12.7167	2325	4664
33	24	3.86645	4180	4668
25	32	7.23698	4477	4796
41	16	9.73179	1086	4802
8	48	15.2746	153	4932
34	24	16.4479	3926	4934
27	32	21.8989	2671	5064
48	8	14.7469	2187	5070
18	40	25.0952	3461	5198
35	24	18.5284	4020	5202
25	32	7.23698	5061	5330
40	16	8.09077	4255	5336
9	48	18.3192	1225	5466
39	24	12.0534	0	5468
26	32	19.8185	4256	5598
44	16	25.3584	0	5602
17	40	12.7167	2415	5732
35	24	18.5284	5225	5734
30	32	14.2381	0	5864
49	8	15.6479	339	5870
37	24	19.8885	912	6002
0	56	21.9759	2595	6002
25	32	7.23698	5740	6134
40	16	8.09077	4496	6136
32	24	1.7143	5874	6268
19	40	27.1574	1117	6268
36	24	19.6557	5659	6400
27	32	21.8989	2734	6400
42	16	22.1103	541	6534
8	48	15.2746	966	6536
32	24	1.7143	6113	6666
25	32	7.23698	5757	6668
33	24	3.86645	6293	6798
16	40	9.02715	6228	6802
28	32	23.0262	863	6934
56	0	21.8519	137	6936
38	24	10.8676	1287	7068
17	40	12.7167	4381	7068
24	32	3.09024	6853	7200
40	16	8.09077	5153	7202
26	32	19.8185	6619	7332
35	24	18.5284	6437	7334
41	16	9.73179	5715	7468
11	48	24.9107	0	7468
34	24	16.4479	7142	7600
27	32	21.8989	3786	7600
18	40	25.0952	3474	7734
48	8	14.7469	4515	7736
26	32	19.8185	7101	7866
36	24	19.6557	5737	7868
40	16	8.09077	6882	8002
2	56	28.2579	0	8004
37	24	19.8885	1132	8134
29	32	23.259	119	8136
43	16	24.1725	547	8268
16	40	9.02715	7859	8270
34	24	16.4479	7925	8400
26	32	19.8185	7592	8402
51	8	22.2395	0	8536
17	40	12.7167	4844	8536
32	24	1.7143	8452	8668
25	32	7.23698	8181	8668
36	24	19.6557	6378	8800
8	48	15.2746	1395	8804
40	16	8.09077	7827	8934
27	32	21.8989	4014	8936
34	24	16.4479	8580	9066
21	40	28.7112	0	9070
41	16	9.73179	6244	9200
25	32	7.23698	8516	9202
39	24	12.0534	1788	9332
9	48	18.3192	3650	9338
58	0	25.8886	0	9470
28	32	23.0262	1617	9470
36	24	19.6557	6751	9602
17	40	12.7167	7176	9604
42	16	22.1103	1394	9736
25	32	7.23698	9134	9736
33	24	3.86645	9527	9868
0	56	21.9759	3467	9874
48	8	14.7469	5978	10004
26	32	19.8185	9321	10006
37	24	19.8885	2959	10136
18	40	25.0952	4507	10140
40	16	8.09077	9827	10270
27	32	21.8989	4082	10272
35	24	18.5284	9899	10402
8	48	15.2746	1609	10408
41	16	9.73179	8503	10536
25	32	7.23698	10176	10540
32	24	1.7143	10330	10668
17	40	12.7167	8422	10674
38	24	10.8676	2506	10800
24	32	3.09024	10672	10806
49	8	15.6479	580	10936
31	32	15.4239	0	10938
32	24	1.7143	10765	11068
10	48	21.9211	837	11074
34	24	16.4479	10490	11200
24	32	3.09024	10964	11206
40	16	8.09077	10283	11334
26	32	19.8185	10584	11338
33	24	3.86645	10804	11466
16	40	9.02715	10642	11472
45	16	25.7264	0	11600
24	32	3.09024	11246	11604
35	24	18.5284	10540	11732
25	32	7.23698	10994	11736
56	0	21.8519	252	11870
19	40	27.1574	1555	11870
32	24	1.7143	11627	12002
24	32	3.09024	11681	12002
33	24	3.86645	11035	12134
27	32	21.8989	4393	12134
41	16	9.73179	9049	12268
1	56	25.1604	357	12272
36	24	19.6557	10143	12400
24	32	3.09024	11724	12404
48	8	14.7469	6016	12536
26	32	19.8185	11678	12536
35	24	18.5284	12234	12668
16	40	9.02715	10689	12670
40	16	8.09077	12089	12802
28	32	23.0262	2599	12802
32	24	1.7143	12705	12934
17	40	12.7167	8778	12936
37	24	19.8885	3165	13066
27	32	21.8989	4856	13068
42	16	22.1103	2075	13200
8	48	15.2746	2525	13204
32	24	1.7143	12804	13332
26	32	19.8185	12839	13336
35	24	18.5284	12972	13464
16	40	9.02715	10759	13470
50	8	19.2498	944	13600
24	32	3.09024	13216	13602
32	24	1.7143	12911	13732
29	32	23.259	1004	13734
36	24	19.6557	12102	13864
18	40	25.0952	6404	13868
40	16	8.09077	12340	13998
27	32	21.8989	5048	14000
32	24	1.7143	13720	14130
9	48	18.3192	3978	14136
35	24	18.5284	13490	14262
28	32	23.0262	3252	14268
41	16	9.73179	9888	14396
16	40	9.02715	12332	14402
39	24	12.0534	3827	14528
27	32	21.8989	6544	14534
57	0	22.7911	120	14666
17	40	12.7167	9387	14668
35	24	18.5284	13952	14798
30	32	14.2381	346	14800
40	16	8.09077	12730	14932
0	56	21.9759	5431	14938
33	24	3.86645	14599	15064
24	32	3.09024	14671	15070
43	16	24.1725	761	15198
27	32	21.8989	7141	15202
36	24	19.6557	14484	15330
16	40	9.02715	12835	15336
48	8	14.7469	7021	15466
24	32	3.09024	14829	15468
32	24	1.7143	15348	15598
25	32	7.23698	15069	15600
37	24	19.8885	3609	15730
20	40	28.3433	479	15734
40	16	8.09077	12823	15864
24	32	3.09024	15091	15866
32	24	1.7143	15512	15996
26	32	19.8185	15173	15998
33	24	3.86645	15570	16128
8	48	15.2746	4298	16134
41	16	9.73179	9973	16262
24	32	3.09024	15270	16266
38	24	10.8676	3000	16394
28	32	23.0262	3406	16398
49	8	15.6479	1714	16530
16	40	9.02715	13745	16532
35	24	18.5284	15831	16662
24	32	3.09024	15967	16664
40	16	8.09077	13473	16796
26	32	19.8185	15439	16796
37	24	19.8885	4228	16928
17	40	12.7167	9432	16930
42	16	22.1103	2230	17062
24	32	3.09024	16896	17062
39	24	12.0534	4067	17194
25	32	7.23698	16711	17194
12	48	27.2853	0	17330
56	0	21.8519	600	17332
27	32	21.8989	7157	17462
37	24	19.8885	4879	17464
16	40	9.02715	14556	17596
40	16	8.09077	13804	17598
24	32	3.09024	17469	17728
36	24	19.6557	17258	17730
26	32	19.8185	16748	17860
41	16	9.73179	10980	17864
18	40	25.0952	12881	17994
32	24	1.7143	17849	17996
24	32	3.09024	17989	18126
35	24	18.5284	17668	18128
29	32	23.259	2658	18258
48	8	14.7469	7253	18264
34	24	16.4479	17831	18396
3	56	31.2924	0	18396
25	32	7.23698	17875	18528
40	16	8.09077	14117	18530
38	24	10.8676	5904	18662
16	40	9.02715	16884	18662
26	32	19.8185	16957	18794
44	16	25.3584	3354	18796
33	24	3.86645	18563	18928
17	40	12.7167	12829	18928
25	32	7.23698	17962	19060
52	8	24.6141	0	19064
35	24	18.5284	18648	19196
8	48	15.2746	4313	19196
27	32	21.8989	7355	19328
40	16	8.09077	15751	19330
37	24	19.8885	5143	19462
19	40	27.1574	2286	19462
24	32	3.09024	19264	19594
41	16	9.73179	14939	19596
25	32	7.23698	18638	19726
34	24	16.4479	19402	19728
9	48	18.3192	5187	19862
59	0	28.9231	0	19866
26	32	19.8185	17518	19994
35	24	18.5284	18876	19998
17	40	12.7167	13667	20128
40	16	8.09077	16673	20132
28	32	23.0262	3555	20260
32	24	1.7143	20035	20264
39	24	12.0534	5678	20396
0	56	21.9759	5836	20398
42	16	22.1103	3518	20530
26	32	19.8185	18642	20530
33	24	3.86645	20007	20662
18	40	25.0952	12911	20664
27	32	21.8989	7979	20796
48	8	14.7469	11522	20798
32	24	1.7143	20590	20930
8	48	15.2746	7239	20932
34	24	16.4479	20122	21062
26	32	19.8185	19764	21064
40	16	8.09077	17185	21196
17	40	12.7167	14309	21198
32	24	1.7143	20799	21328
31	32	15.4239	1711	21330
33	24	3.86645	20412	21460
10	48	21.9211	895	21466
41	16	9.73179	15273	21594
26	32	19.8185	20646	21598
36	24	19.6557	19925	21726
22	40	20.0824	0	21732
49	8	15.6479	2262	21862
25	32	7.23698	21381	21864
33	24	3.86645	20922	21994
1	56	25.1604	834	22002
40	16	8.09077	18030	22128
27	32	21.8989	8458	22134
35	24	18.5284	21198	22260
17	40	12.7167	15672	22268
43	16	24.1725	2967	22394
28	32	23.0262	4528	22400
37	24	19.8885	5984	22526
8	48	15.2746	7733	22536
56	0	21.8519	1724	22664
24	32	3.09024	22320	22668
35	24	18.5284	21904	22796
27	32	21.8989	9194	22800
40	16	8.09077	18103	22930
18	40	25.0952	14571	22934
36	24	19.6557	21141	23062
29	32	23.259	3016	23066
41	16	9.73179	15642	23196
9	48	18.3192	6137	23202
32	24	1.7143	23108	23328
26	32	19.8185	22914	23334
34	24	16.4479	23000	23460
16	40	9.02715	22829	23468
48	8	14.7469	15942	23596
27	32	21.8989	9573	23600
32	24	1.7143	23533	23728
17	40	12.7167	15838	23734
38	24	10.8676	7560	23860
24	32	3.09024	23580	23866
40	16	8.09077	19139	23994
26	32	19.8185	22931	23998
34	24	16.4479	23033	24126
0	56	21.9759	6666	24136
42	16	22.1103	3679	24260
28	32	23.0262	4984	24268
36	24	19.6557	22377	24392
19	40	27.1574	3631	24402
50	8	19.2498	2924	24528
24	32	3.09024	24362	24534
34	24	16.4479	23264	24660
25	32	7.23698	24159	24666
40	16	8.09077	19844	24794
8	48	15.2746	8083	24802
37	24	19.8885	7775	24926
27	32	21.8989	10005	24934
41	16	9.73179	15906	25060
17	40	12.7167	17040	25068
34	24	16.4479	23457	25192
30	32	14.2381	3003	25200
57	0	22.7911	1344	25330
11	48	24.9107	236	25336
36	24	19.6557	24092	25462
25	32	7.23698	25133	25468
40	16	8.09077	19974	25596
18	40	25.0952	16920	25602
33	24	3.86645	25285	25728
27	32	21.8989	11829	25734
46	16	17.0976	0	25862
2	56	28.2579	996	25872
35	24	18.5284	25126	25994
25	32	7.23698	25505	26004
48	8	14.7469	19283	26130
17	40	12.7167	18617	26138
39	24	12.0534	6670	26262
24	32	3.09024	25886	26270
40	16	8.09077	21784	26396
28	32	23.0262	5800	26402
32	24	1.7143	26239	26528
8	48	15.2746	10758	26538
33	24	3.86645	26112	26660
24	32	3.09024	26288	26670
41	16	9.73179	16989	26794
27	32	21.8989	12800	26802
32	24	1.7143	26697	26926
16	40	9.02715	26424	26936
35	24	18.5284	25832	27058
24	32	3.09024	26397	27068
49	8	15.6479	4824	27194
25	32	7.23698	26668	27200
33	24	3.86645	26145	27326
20	40	28.3433	480	27334
40	16	8.09077	24399	27460
29	32	23.259	3184	27466
36	24	19.6557	25259	27592
9	48	18.3192	6580	27602
42	16	22.1103	4086	27726
25	32	7.23698	26734	27734
37	24	19.8885	8791	27858
17	40	12.7167	20261	27868
56	0	21.8519	2004	27996
26	32	19.8185	27343	28000
36	24	19.6557	26013	28128
0	56	21.9759	9565	28138
40	16	8.09077	24663	28262
25	32	7.23698	26917	28270
34	24	16.4479	28128	28394
18	40	25.0952	17478	28404
41	16	9.73179	18305	28528
27	32	21.8989	13036	28536
32	24	1.7143	28316	28660
8	48	15.2746	12110	28672
38	24	10.8676	7786	28792
25	32	7.23698	27395	28804
48	8	14.7469	19292	28928
16	40	9.02715	28547	28938
36	24	19.6557	27129	29060
26	32	19.8185	28082	29070
43	16	24.1725	4554	29194
17	40	12.7167	20780	29204
33	24	3.86645	28968	29326
24	32	3.09024	29066	29336
51	8	22.2395	1837	29462
28	32	23.0262	6584	29468
37	24	19.8885	8906	29594
10	48	21.9211	1496	29604
41	16	9.73179	18839	29728
27	32	21.8989	13751	29736
33	24	3.86645	29536	29860
19	40	27.1574	13137	29870
58	0	25.8886	3588	29998
31	32	15.4239	4355	30002
34	24	16.4479	29282	30130
1	56	25.1604	1725	30140
42	16	22.1103	5705	30264
26	32	19.8185	29854	30272
36	24	19.6557	28584	30396
17	40	12.7167	20781	30406
48	8	14.7469	23658	30532
27	32	21.8989	15602	30538
32	24	1.7143	30476	30664
8	48	15.2746	13477	30674
34	24	16.4479	29300	30796
24	32	3.09024	30659	30806
41	16	9.73179	20629	30930
26	32	19.8185	29864	30938
32	24	1.7143	30634	31062
18	40	25.0952	23190	31072
39	24	12.0534	7504	31194
24	32	3.09024	30777	31204
49	8	15.6479	5275	31330
28	32	23.0262	8212	31336
32	24	1.7143	31109	31462
9	48	18.3192	7019	31472
35	24	18.5284	30597	31594
26	32	19.8185	30204	31604
44	16	25.3584	3843	31728
16	40	9.02715	30711	31738
33	24	3.86645	31346	31860
27	32	21.8989	16338	31870
56	0	21.8519	2073	31998
17	40	12.7167	21148	32004
32	24	1.7143	31893	32130
24	32	3.09024	31952	32136
36	24	19.6557	29388	32262
26	32	19.8185	31457	32268
41	16	9.73179	22248	32396
0	56	21.9759	10663	32406
32	24	1.7143	32351	32528
24	32	3.09024	32327	32538
35	24	18.5284	30669	32660
25	32	7.23698	32176	32670
48	8	14.7469	24587	32796
16	40	9.02715	32327	32804
37	24	19.8885	9802	32928
29	32	23.259	3566	32936
42	16	22.1103	6549	33062
21	40	28.7112	676	33070
35	24	18.5284	32927	33194
26	32	19.8185	31778	33202
50	8	19.2498	2940	33330
8	48	15.2746	14331	33338
33	24	3.86645	32991	33462
24	32	3.09024	33293	33470
41	16	9.73179	22876	33596
27	32	21.8989	17722	33602
36	24	19.6557	31323	33728
17	40	12.7167	23157	33736
57	0	22.7911	2231	33866
25	32	7.23698	33504	33868
34	24	16.4479	33361	33998
13	48	29.1758	0	34004
43	16	24.1725	4900	34132
24	32	3.09024	33973	34136
38	24	10.8676	8307	34264
26	32	19.8185	32980	34268
48	8	14.7469	25172	34400
18	40	25.0952	23278	34402
32	24	1.7143	34311	34532
24	32	3.09024	34321	34534
36	24	19.6557	32473	34664
25	32	7.23698	33741	34666
41	16	9.73179	23531	34798
4	56	34.2568	0	34804
37	24	19.8885	10030	34930
24	32	3.09024	34585	34936
49	8	15.6479	6907	35066
28	32	23.0262	9985	35068
33	24	3.86645	34761	35198
17	40	12.7167	31418	35202
42	16	22.1103	7082	35332
24	32	3.09024	34608	35334
32	24	1.7143	35256	35464
25	32	7.23698	34231	35466
35	24	18.5284	34725	35596
8	48	15.2746	14686	35602
56	0	21.8519	4672	35734
26	32	19.8185	33026	35734
32	24	1.7143	35573	35866
19	40	27.1574	14018	35868
36	24	19.6557	33526	35998
25	32	7.23698	34826	36000
40	16	8.09077	35155	36132
9	48	18.3192	8621	36136
32	24	1.7143	35752	36264
27	32	21.8989	21555	36268
34	24	16.4479	35971	36396
16	40	9.02715	35679	36402
41	16	9.73179	24779	36530
24	32	3.09024	36238	36534
39	24	12.0534	8262	36662
26	32	19.8185	33791	36666
48	8	14.7469	25185	36798
17	40	12.7167	32952	36800
34	24	16.4479	36571	36930
24	32	3.09024	36687	36932
40	16	8.09077	36269	37064
25	32	7.23698	36425	37064
33	24	3.86645	36730	37196
0	56	21.9759	13235	37202
45	16	25.7264	587	37330
24	32	3.09024	36916	37334
36	24	19.6557	33554	37462
30	32	14.2381	4131	37466
53	8	26.5045	0	37598
18	40	25.0952	23573	37600
37	24	19.8885	13214	37730
25	32	7.23698	36733	37732
40	16	8.09077	36925	37864
8	48	15.2746	15234	37868
32	24	1.7143	37787	37996
26	32	19.8185	35824	38000
33	24	3.86645	37730	38128
16	40	9.02715	37666	38134
41	16	9.73179	25592	38262
27	32	21.8989	23522	38266
36	24	19.6557	34387	38394
17	40	12.7167	33251	38400
60	0	31.8875	0	38532
24	32	3.09024	38335	38532
35	24	18.5284	37853	38664
26	32	19.8185	35868	38664
40	16	8.09077	38177	38798
10	48	21.9211	1517	38800
34	24	16.4479	38517	38930
28	32	23.0262	11152	38932
42	16	22.1103	7784	39064
16	40	9.02715	38025	39066
38	24	10.8676	8815	39196
26	32	19.8185	36126	39198
48	8	14.7469	25473	39332
20	40	28.3433	631	39332
35	24	18.5284	37978	39464
27	32	21.8989	24263	39464
41	16	9.73179	26278	39598
1	56	25.1604	3510	39602
34	24	16.4479	39363	39730
24	32	3.09024	39593	39734
49	8	15.6479	7939	39866
26	32	19.8185	37969	39866
36	24	19.6557	35950	39998
17	40	12.7167	33973	40000
43	16	24.1725	5649	40132
25	32	7.23698	39563	40132
35	24	18.5284	38670	40264
8	48	15.2746	16057	40268
29	32	23.259	5554	40400
56	0	21.8519	5428	40402
32	24	1.7143	40212	40534
18	40	25.0952	24257	40534
33	24	3.86645	40035	40666
24	32	3.09024	40434	40666
27	32	21.8989	26807	40798
41	16	9.73179	27314	40800
37	24	19.8885	14045	40932
9	48	18.3192	8999	40934
28	32	23.0262	11596	41066
48	8	14.7469	25851	41068
35	24	18.5284	39396	41200
17	40	12.7167	35762	41200
24	32	3.09024	41094	41332
42	16	22.1103	9490	41334
27	32	21.8989	27070	41464
33	24	3.86645	40951	41466
50	8	19.2498	2999	41602
0	56	21.9759	17523	41602
36	24	19.6557	36596	41734
24	32	3.09024	41252	41734
31	32	15.4239	6296	41866
41	16	9.73179	32601	41868
34	24	16.4479	41618	42000
16	40	9.02715	41461	42000
27	32	21.8989	27585	42132
57	0	22.7911	3989	42138
19	40	27.1574	14153	42266
35	24	18.5284	39465	42270
28	32	23.0262	13016	42398
44	16	25.3584	4187	42404
8	48	15.2746	16145	42534
34	24	16.4479	42166	42536
24	32	3.09024	42500	42666
48	8	14.7469	26482	42672
27	32	21.8989	27847	42798
32	24	1.7143	42412	42804
17	40	12.7167	36010	42932
39	24	12.0534	9570	42936
26	32	19.8185	42441	43064
40	16	8.09077	42469	43070
11	48	24.9107	4068	43200
35	24	18.5284	40873	43202
24	32	3.09024	43061	43332
41	16	9.73179	34136	43336
29	32	23.259	5973	43464
32	24	1.7143	43273	43468
18	40	25.0952	24275	43598
36	24	19.6557	37705	43600
25	32	7.23698	43184	43730
49	8	15.6479	11132	43736
32	24	1.7143	43566	43868
2	56	28.2579	4064	43868
33	24	3.86645	43564	44000
26	32	19.8185	42698	44000
42	16	22.1103	10332	44134
16	40	9.02715	43815	44134
35	24	18.5284	41576	44266
25	32	7.23698	43557	44266
17	40	12.7167	36507	44400
56	0	21.8519	6280	44404
24	32	3.09024	44285	44532
32	24	1.7143	44347	44536
27	32	21.8989	28088	44664
34	24	16.4479	43785	44668
8	48	15.2746	19372	44800
41	16	9.73179	34385	44802
24	32	3.09024	44421	44932
37	24	19.8885	14129	44934
25	32	7.23698	44627	45064
48	8	14.7469	27021	45070
23	40	21.8941	0	45198
34	24	16.4479	43879	45202
24	32	3.09024	44905	45330
40	16	8.09077	44582	45336
28	32	23.0262	13532	45462
33	24	3.86645	45011	45468
9	48	18.3192	12742	45598
43	16	24.1725	6641	45602
26	32	19.8185	44866	45730
32	24	1.7143	45355	45734
16	40	9.02715	44996	45864
35	24	18.5284	43729	45866
27	32	21.8989	28483	45996
51	8	22.2395	6396	46002
17	40	12.7167	41485	46130
33	24	3.86645	45716	46134
26	32	19.8185	45298	46262
40	16	8.09077	44630	46268
36	24	19.6557	39029	46400
0	56	21.9759	18979	46400
30	32	14.2381	9867	46532
41	16	9.73179	35148	46534
33	24	3.86645	46033	46666
16	40	9.02715	45672	46666
26	32	19.8185	45865	46798
58	0	25.8886	3589	46804
18	40	25.0952	25908	46932
34	24	16.4479	45965	46936
27	32	21.8989	29043	47064
42	16	22.1103	12038	47070
8	48	15.2746	20292	47200
33	24	3.86645	46124	47202
26	32	19.8185	46449	47332
48	8	14.7469	29229	47338
16	40	9.02715	46629	47466
35	24	18.5284	45984	47470
25	32	7.23698	47211	47598
41	16	9.73179	36157	47604
17	40	12.7167	41914	47732
33	24	3.86645	47274	47736
28	32	23.0262	14680	47864
49	8	15.6479	13163	47872
10	48	21.9211	2662	48000
34	24	16.4479	46889	48004
25	32	7.23698	47669	48132
40	16	8.09077	47522	48138
19	40	27.1574	15022	48266
38	24	10.8676	13961	48270
24	32	3.09024	48004	48398
47	16	18.9093	0	48404
27	32	21.8989	29953	48530
36	24	19.6557	43397	48536
1	56	25.1604	4360	48668
56	0	21.8519	13268	48674
24	32	3.09024	48049	48800
32	24	1.7143	48627	48806
25	32	7.23698	47828	48932
37	24	19.8885	14191	48938
17	40	12.7167	43137	49066
40	16	8.09077	48465	49072
24	32	3.09024	48469	49198
34	24	16.4479	48600	49204
29	32	23.259	7665	49330
41	16	9.73179	37887	49338
8	48	15.2746	20987	49466
36	24	19.6557	44843	49470
24	32	3.09024	48554	49598
48	8	14.7469	30575	49606
25	32	7.23698	48547	49730
34	24	16.4479	49393	49738
16	40	9.02715	49370	49864
40	16	8.09077	48876	49872
24	32	3.09024	49749	49996
32	24	1.7143	49864	50004
26	32	19.8185	48545	50128
39	24	12.0534	10999	50136
18	40	25.0952	27166	50262
42	16	22.1103	14389	50270
25	32	7.23698	49656	50394
34	24	16.4479	49623	50402
9	48	18.3192	13820	50530
50	8	19.2498	3849	50538
27	32	21.8989	32869	50662
36	24	19.6557	47546	50670
17	40	12.7167	44592	50796
40	16	8.09077	48998	50804
25	32	7.23698	49676	50928
33	24	3.86645	50469	50936
0	56	21.9759	21740	51066
41	16	9.73179	38558	51070
26	32	19.8185	49418	51198
35	24	18.5284	50429	51202
